"","H.sst.AMM","E.sst.AMM"
"1937-12-01",1.17497743829357,1.0935485838792
"1938-01-01",1.08612243128303,0.852894783823548
"1938-02-01",0.365215218260902,0.627244859966587
"1938-03-01",0.596107864585984,0.575271530003923
"1938-04-01",0.482851144881799,0.623605829345441
"1938-05-01",0.303961900086432,0.461062951282242
"1938-06-01",0.0492803899749081,0.15211795930597
"1938-07-01",-0.205066450803411,-0.0713802888265982
"1938-08-01",0.0184872584105501,-0.0161744896418668
"1938-09-01",-0.0177844021277136,-0.0415243814021041
"1938-10-01",0.0960717475156312,0.131447730089571
"1938-11-01",0.443259517469218,0.33535517125178
"1938-12-01",0.38608885208388,0.414231935356779
"1939-01-01",-0.0065061796692462,0.449111416372906
"1939-02-01",0.278284306672995,0.41546493446778
"1939-03-01",-0.180579327224344,0.181325476788679
"1939-04-01",-0.323404688762664,-0.0111189660329994
"1939-05-01",0.0673688454576988,0.281473320997678
"1939-06-01",-0.26598119448248,0.204986165962304
"1939-07-01",-0.0517582448636445,-0.0667263657699008
"1939-08-01",0.138436156151572,0.0407044029708501
"1939-09-01",0.0956150258571739,0.178935780936005
"1939-10-01",0.370140120266695,0.253874340875366
"1939-11-01",-0.195147392458139,0.0753038755856012
"1939-12-01",-0.201152889004492,0.0492612767509422
"1940-01-01",0.115628545255521,0.20352139400382
"1940-02-01",-0.134731754395315,-0.0724804053556279
"1940-03-01",0.0712241401879978,0.141187368111383
"1940-04-01",0.277351578370702,0.496642797418412
"1940-05-01",0.467462129681354,0.873585246921272
"1940-06-01",0.781772442006434,1.02457514359469
"1940-07-01",0.229719740760024,0.391968512522708
"1940-08-01",0.116037076605501,0.301305978037897
"1940-09-01",0.229630596139667,0.412148709637899
"1940-10-01",0.482413856462024,0.704699403619654
"1940-11-01",0.454562236288861,0.374727328801543
"1940-12-01",-0.123033905014984,0.0825409251300914
"1941-01-01",-0.0913451802665924,0.160591046506881
"1941-02-01",0.212894905942238,0.0543733977068181
"1941-03-01",0.1022418223365,0.259615855577979
"1941-04-01",0.585686927505865,0.654863352001797
"1941-05-01",0.405370327223244,0.444117620040465
"1941-06-01",0.1315697931032,0.0863555699775174
"1941-07-01",0.238298761383344,0.200133445730275
"1941-08-01",0.122068821047338,0.113410685022205
"1941-09-01",0.131035989308526,0.171531938359672
"1941-10-01",0.313773603913547,0.398472264103692
"1941-11-01",0.628639932511005,0.661661300335539
"1941-12-01",0.23546468128495,0.523036980570569
"1942-01-01",0.0872202049136673,0.428115050389893
"1942-02-01",1.11207412911051,0.858318463418966
"1942-03-01",0.372767284662533,0.891559136903405
"1942-04-01",0.606504213839693,0.791234283296127
"1942-05-01",0.365306197304156,0.725634378916117
"1942-06-01",0.780372435437269,0.596495415153632
"1942-07-01",0.898953681071707,0.69111613104034
"1942-08-01",0.909526708626944,0.526322437117435
"1942-09-01",0.415451982942157,0.429867990411172
"1942-10-01",0.578051242499879,0.506499631241315
"1942-11-01",0.826599385903669,0.818221207299824
"1942-12-01",0.92690529400843,0.569966454195963
"1943-01-01",-0.0356270128610294,-0.149800015424303
"1943-02-01",0.308817859728932,0.463247209099375
"1943-03-01",0.33472566923698,0.572930123436421
"1943-04-01",1.17297033337599,1.04207446862514
"1943-05-01",0.539935632696727,0.678742723251065
"1943-06-01",0.462780932211622,0.11330723912066
"1943-07-01",0.0905010225385779,-0.314849011013881
"1943-08-01",0.0694758254043342,0.601956570712635
"1943-09-01",1.47012536839642,1.8096384998262
"1943-10-01",1.28289614133168,1.68683651003349
"1943-11-01",1.14610850774923,1.51419615923119
"1943-12-01",1.27299601005182,1.69022361048119
"1944-01-01",0.746367760650866,1.08080028069199
"1944-02-01",0.372615763208287,0.280047264013684
"1944-03-01",-0.142741420205209,-0.0845022980978098
"1944-04-01",-0.192532694205074,-0.353218004713388
"1944-05-01",-0.514946648779072,-0.854348154130507
"1944-06-01",-0.325598859723977,-0.320155364831479
"1944-07-01",0.138973846694722,0.25626225079631
"1944-08-01",0.59709203845695,0.359124155688379
"1944-09-01",0.455645529646172,0.560433503833724
"1944-10-01",0.901950327931149,0.588700882506646
"1944-11-01",0.0769075962403377,0.371369070510709
"1944-12-01",0.419817435939001,0.555309175402613
"1945-01-01",0.366845371965094,0.286033250855204
"1945-02-01",-0.440410354986129,-0.213414164783244
"1945-03-01",-0.190766794595453,0.0462436425312187
"1945-04-01",-0.141502171913369,1.0458275341866
"1945-05-01",1.32132911359476,1.41535713575753
"1945-06-01",0.969558549833175,1.45121871845629
"1945-07-01",-0.562422473627494,1.15022906723066
"1945-08-01",0.581222435530236,1.61097354810036
"1945-09-01",1.16393945169678,1.2095208235725
"1945-10-01",NA,0.907469012825795
"1945-11-01",0.23273335677245,0.0289723932616369
"1945-12-01",0.161418450943208,0.527626667655726
"1946-01-01",0.740211538237623,0.812188066632634
"1946-02-01",0.0480707971763647,0.523521283842113
"1946-03-01",-0.0242082052460534,1.29022667940341
"1946-04-01",1.01281216529605,1.18082918267158
"1946-05-01",0.662945429271812,0.827880642577277
"1946-06-01",0.155348051430627,0.0241984482520358
"1946-07-01",-0.274583849540618,-0.0215083254786375
"1946-08-01",0.742590426389041,0.412672679199592
"1946-09-01",0.151617019490161,0.403185371833669
"1946-10-01",0.249538347646018,0.135144185076003
"1946-11-01",-0.0153845698633358,0.181165605852036
"1946-12-01",0.198530744838328,-0.0792083274209184
"1947-01-01",-0.908955245130019,-0.564369092169895
"1947-02-01",0.193351481273203,0.0539158447160145
"1947-03-01",0.342430361108218,0.530359301899985
"1947-04-01",0.0466673835432457,0.356480393516222
"1947-05-01",-0.0107379840586806,0.254839294510682
"1947-06-01",0.125929325185848,0.0828671002322965
"1947-07-01",-0.0948014944483167,0.194650086396937
"1947-08-01",0.140270032527428,0.173584244874222
"1947-09-01",0.0264362846949206,0.160217286190714
"1947-10-01",-0.0432013465989441,0.0546756911826244
"1947-11-01",0.0587460609578164,0.00908339864043266
"1947-12-01",0.106039248843104,0.0172992102686321
"1948-01-01",0.3411935992578,0.308715837211492
"1948-02-01",0.2154241266546,0.43551586774257
"1948-03-01",-0.271861283558542,0.276024167468715
"1948-04-01",0.117716340717109,0.0986668505579142
"1948-05-01",-0.0509712385732269,0.299825761239886
"1948-06-01",0.993722175295442,0.587450275830372
"1948-07-01",0.565366245047222,0.85482727779269
"1948-08-01",0.478266098957092,0.540458937568452
"1948-09-01",0.328018621016842,0.30105915066147
"1948-10-01",-0.185134741555976,0.107634818280456
"1948-11-01",0.46044826703384,0.283067015234819
"1948-12-01",0.164920083030909,0.281030198168562
"1949-01-01",0.158193185099879,0.316456135249912
"1949-02-01",0.0162811102575726,0.244909599943159
"1949-03-01",-0.232219646496854,-0.147692630243952
"1949-04-01",-0.370730083366617,-0.20916052228999
"1949-05-01",-0.331104783519332,-0.20275157238737
"1949-06-01",-0.382265542818781,0.0676711966792311
"1949-07-01",0.32760778560477,0.380294674920221
"1949-08-01",-0.0574165642588013,0.24190527456204
"1949-09-01",0.128857365900906,0.248763180270194
"1949-10-01",0.158888526450189,0.305183315418126
"1949-11-01",-0.255342064776984,0.20410007344969
"1949-12-01",0.158541494345725,0.411109267520361
"1950-01-01",0.103346490213002,0.03671330528054
"1950-02-01",-0.44425134824697,-0.144095327429752
"1950-03-01",-0.367802487050297,-0.297380559673422
"1950-04-01",0.121468319039798,0.294869331097528
"1950-05-01",0.492754760442298,0.507945893730761
"1950-06-01",0.40796514456886,0.50803461563068
"1950-07-01",0.0852266979402537,0.0843321542251991
"1950-08-01",0.240886067088135,0.149109335237859
"1950-09-01",0.0711413264383916,0.194379587052063
"1950-10-01",0.552316047179144,0.406776931241305
"1950-11-01",0.433587851397527,0.615168686008926
"1950-12-01",1.16861690169301,1.28628294759965
"1951-01-01",1.15017142551403,1.22096352852854
"1951-02-01",0.442366408540795,0.868549128180758
"1951-03-01",0.528870803886651,0.70148403275374
"1951-04-01",0.582689261456223,0.801563831195635
"1951-05-01",0.520520587230788,0.757168619387058
"1951-06-01",0.935734303231192,0.97988565564006
"1951-07-01",0.993970052875842,1.08418089651245
"1951-08-01",0.747350991413613,0.826345887193846
"1951-09-01",0.566539219901253,0.486573463749391
"1951-10-01",0.487782643998232,0.496982309446544
"1951-11-01",0.339092716139785,0.601543593248165
"1951-12-01",0.303186884660935,0.493255661226918
"1952-01-01",-0.136246929624081,0.0463191617057707
"1952-02-01",-0.140458949008183,0.00771552591355337
"1952-03-01",0.0778015013935446,0.288516358223047
"1952-04-01",-0.0286621009823216,0.183670608545797
"1952-05-01",0.317469188810516,0.323444396703478
"1952-06-01",0.298484099133288,0.222431390691941
"1952-07-01",0.303317737291238,0.319893489263543
"1952-08-01",0.438540715654444,0.273240656719824
"1952-09-01",0.632363934473801,0.391950093933666
"1952-10-01",0.523435172049389,0.399749125307109
"1952-11-01",0.140190792569964,0.373607833936007
"1952-12-01",0.488985068101936,0.463568323523335
"1953-01-01",0.589146890366326,0.686907559865224
"1953-02-01",0.479289517208843,0.55187468791298
"1953-03-01",-0.117580832003539,0.158724887072026
"1953-04-01",0.46017529737711,0.629281089357839
"1953-05-01",0.380118944254858,0.482785377432185
"1953-06-01",0.44887092880073,0.381322161699801
"1953-07-01",0.170805434987536,0.24490457810541
"1953-08-01",0.35636584698305,0.249832921635953
"1953-09-01",0.159725690037923,0.132918568822625
"1953-10-01",-0.0533463098720455,-0.0117121160260467
"1953-11-01",0.350838890316002,0.350097941701076
"1953-12-01",0.619469756931834,0.744129615471157
"1954-01-01",0.592226686864404,0.548689160690121
"1954-02-01",0.181388813909274,0.288582639038338
"1954-03-01",0.0582012324301653,0.150012202446316
"1954-04-01",-0.177395519650066,0.138123914345185
"1954-05-01",0.509312446569709,0.56492489643884
"1954-06-01",0.273738311678144,0.502315476226803
"1954-07-01",0.341288102464218,0.479132055858665
"1954-08-01",0.324333630853626,0.269788371948928
"1954-09-01",0.183792924707323,0.284400796757337
"1954-10-01",0.0631115396865304,0.194554418266316
"1954-11-01",0.149332863219136,0.215038812407301
"1954-12-01",0.291034912865943,0.346889975473312
"1955-01-01",0.603615879000363,0.654865330306633
"1955-02-01",0.490433197572472,0.605157969027826
"1955-03-01",0.233390936305895,0.58829203262281
"1955-04-01",0.394355429769578,0.580649901067802
"1955-05-01",0.427973217849491,0.358595437367788
"1955-06-01",0.371345475242938,0.333131116454796
"1955-07-01",0.458639542645861,0.54050688120937
"1955-08-01",0.607442491849715,0.696708284366549
"1955-09-01",0.581148791261208,0.675456021608285
"1955-10-01",0.959221773814964,0.875583760417309
"1955-11-01",1.08131345549723,0.980813923618821
"1955-12-01",1.05387592554191,1.04169853589824
"1956-01-01",0.90893491689034,0.986099495978761
"1956-02-01",0.825708720643837,0.971289681518182
"1956-03-01",0.787114304938162,0.912187651285905
"1956-04-01",1.05089099642835,1.08747110977023
"1956-05-01",0.184335661981353,0.310198142083563
"1956-06-01",-0.178515918735187,-0.0701605199844231
"1956-07-01",-0.0101548303331984,-0.0930500318450198
